"","tail","head","onset","terminus","onset.censored","terminus.censored","duration","id.edge"
"9139",95,95,1,16,FALSE,FALSE,15,9139
"9140",94,94,9,16,FALSE,FALSE,7,9140
"9141",94,94,11,16,FALSE,FALSE,5,9141
"9142",94,94,4,16,FALSE,FALSE,12,9142
"9143",94,94,9,16,FALSE,FALSE,7,9143
"9144",94,94,3,16,FALSE,FALSE,13,9144
"9145",94,100,3,16,FALSE,FALSE,13,9145
"9146",94,101,3,16,FALSE,FALSE,13,9146
"9147",94,95,3,16,FALSE,FALSE,13,9147
"9148",100,94,3,16,FALSE,FALSE,13,9148
"9149",100,100,3,16,FALSE,FALSE,13,9149
"9150",100,101,3,16,FALSE,FALSE,13,9150
"9151",100,95,3,16,FALSE,FALSE,13,9151
"9152",101,94,3,16,FALSE,FALSE,13,9152
"9153",101,100,3,16,FALSE,FALSE,13,9153
"9154",101,101,3,16,FALSE,FALSE,13,9154
"9155",101,95,3,16,FALSE,FALSE,13,9155
"9156",95,94,3,16,FALSE,FALSE,13,9156
"9157",95,100,3,16,FALSE,FALSE,13,9157
"9158",95,101,3,16,FALSE,FALSE,13,9158
"9159",95,95,3,16,FALSE,FALSE,13,9159
"9160",94,94,15,16,TRUE,FALSE,1,9160
"9161",94,94,10,16,FALSE,FALSE,6,9161
"9162",94,94,13,16,FALSE,FALSE,3,9162
"9163",94,94,9,16,FALSE,FALSE,7,9163
"9164",94,95,9,16,FALSE,FALSE,7,9164
"9165",95,94,9,16,FALSE,FALSE,7,9165
"9166",95,95,9,16,FALSE,FALSE,7,9166
"9167",94,94,2,16,FALSE,FALSE,14,9167
"9168",94,94,7,16,FALSE,FALSE,9,9168
"9169",94,94,2,16,FALSE,FALSE,14,9169
"9170",94,94,4,16,FALSE,FALSE,12,9170
"9171",94,101,4,16,FALSE,FALSE,12,9171
"9172",94,95,4,16,FALSE,FALSE,12,9172
"9173",101,94,4,16,FALSE,FALSE,12,9173
"9174",101,101,4,16,FALSE,FALSE,12,9174
"9175",101,95,4,16,FALSE,FALSE,12,9175
"9176",95,94,4,16,FALSE,FALSE,12,9176
"9177",95,101,4,16,FALSE,FALSE,12,9177
"9178",95,95,4,16,FALSE,FALSE,12,9178
"9179",94,94,15,16,TRUE,FALSE,1,9179
"9180",94,95,15,16,TRUE,FALSE,1,9180
"9181",95,94,15,16,TRUE,FALSE,1,9181
"9182",95,95,15,16,TRUE,FALSE,1,9182
"9183",94,94,11,16,FALSE,FALSE,5,9183
"9184",94,94,14,16,FALSE,FALSE,2,9184
"9185",94,94,12,16,FALSE,FALSE,4,9185
"9186",53,53,1,16,FALSE,FALSE,15,9186
"9187",53,53,3,16,FALSE,FALSE,13,9187
"9188",53,61,3,16,FALSE,FALSE,13,9188
"9189",53,63,3,16,FALSE,FALSE,13,9189
"9190",61,53,3,16,FALSE,FALSE,13,9190
"9191",61,61,3,16,FALSE,FALSE,13,9191
"9192",61,63,3,16,FALSE,FALSE,13,9192
"9193",63,53,3,16,FALSE,FALSE,13,9193
"9194",63,61,3,16,FALSE,FALSE,13,9194
"9195",63,63,3,16,FALSE,FALSE,13,9195
"9196",53,53,3,16,FALSE,FALSE,13,9196
"9197",53,102,3,16,FALSE,FALSE,13,9197
"9198",102,53,3,16,FALSE,FALSE,13,9198
"9199",102,102,3,16,FALSE,FALSE,13,9199
"9200",53,53,3,16,FALSE,FALSE,13,9200
"9201",53,102,3,16,FALSE,FALSE,13,9201
"9202",102,53,3,16,FALSE,FALSE,13,9202
"9203",102,102,3,16,FALSE,FALSE,13,9203
"9204",53,53,3,16,FALSE,FALSE,13,9204
"9205",53,53,8,16,FALSE,FALSE,8,9205
"9206",53,47,8,16,FALSE,FALSE,8,9206
"9207",53,61,8,16,FALSE,FALSE,8,9207
"9208",53,63,8,16,FALSE,FALSE,8,9208
"9209",47,53,8,16,FALSE,FALSE,8,9209
"9210",47,47,8,16,FALSE,FALSE,8,9210
"9211",47,61,8,16,FALSE,FALSE,8,9211
"9212",47,63,8,16,FALSE,FALSE,8,9212
"9213",61,53,8,16,FALSE,FALSE,8,9213
"9214",61,47,8,16,FALSE,FALSE,8,9214
"9215",61,61,8,16,FALSE,FALSE,8,9215
"9216",61,63,8,16,FALSE,FALSE,8,9216
"9217",63,53,8,16,FALSE,FALSE,8,9217
"9218",63,47,8,16,FALSE,FALSE,8,9218
"9219",63,61,8,16,FALSE,FALSE,8,9219
"9220",63,63,8,16,FALSE,FALSE,8,9220
"9221",53,53,1,16,FALSE,FALSE,15,9221
"9222",53,63,1,16,FALSE,FALSE,15,9222
"9223",63,53,1,16,FALSE,FALSE,15,9223
"9224",63,63,1,16,FALSE,FALSE,15,9224
"9225",53,53,11,16,FALSE,FALSE,5,9225
"9226",53,103,11,16,FALSE,FALSE,5,9226
"9227",53,63,11,16,FALSE,FALSE,5,9227
"9228",103,53,11,16,FALSE,FALSE,5,9228
"9229",103,103,11,16,FALSE,FALSE,5,9229
"9230",103,63,11,16,FALSE,FALSE,5,9230
"9231",63,53,11,16,FALSE,FALSE,5,9231
"9232",63,103,11,16,FALSE,FALSE,5,9232
"9233",63,63,11,16,FALSE,FALSE,5,9233
"9234",53,53,3,16,FALSE,FALSE,13,9234
"9235",53,61,3,16,FALSE,FALSE,13,9235
"9236",53,63,3,16,FALSE,FALSE,13,9236
"9237",61,53,3,16,FALSE,FALSE,13,9237
"9238",61,61,3,16,FALSE,FALSE,13,9238
"9239",61,63,3,16,FALSE,FALSE,13,9239
"9240",63,53,3,16,FALSE,FALSE,13,9240
"9241",63,61,3,16,FALSE,FALSE,13,9241
"9242",63,63,3,16,FALSE,FALSE,13,9242
"9243",53,53,3,16,FALSE,FALSE,13,9243
"9244",53,61,3,16,FALSE,FALSE,13,9244
"9245",53,63,3,16,FALSE,FALSE,13,9245
"9246",61,53,3,16,FALSE,FALSE,13,9246
"9247",61,61,3,16,FALSE,FALSE,13,9247
"9248",61,63,3,16,FALSE,FALSE,13,9248
"9249",63,53,3,16,FALSE,FALSE,13,9249
"9250",63,61,3,16,FALSE,FALSE,13,9250
"9251",63,63,3,16,FALSE,FALSE,13,9251
"9252",53,53,1,16,FALSE,FALSE,15,9252
"9253",53,53,8,16,FALSE,FALSE,8,9253
"9254",53,102,8,16,FALSE,FALSE,8,9254
"9255",102,53,8,16,FALSE,FALSE,8,9255
"9256",102,102,8,16,FALSE,FALSE,8,9256
"9257",53,53,4,16,FALSE,FALSE,12,9257
"9258",53,102,4,16,FALSE,FALSE,12,9258
"9259",102,53,4,16,FALSE,FALSE,12,9259
"9260",102,102,4,16,FALSE,FALSE,12,9260
"9261",53,53,5,16,FALSE,FALSE,11,9261
"9262",53,104,5,16,FALSE,FALSE,11,9262
"9263",104,53,5,16,FALSE,FALSE,11,9263
"9264",104,104,5,16,FALSE,FALSE,11,9264
"9265",53,53,4,16,FALSE,FALSE,12,9265
"9266",53,39,4,16,FALSE,FALSE,12,9266
"9267",39,53,4,16,FALSE,FALSE,12,9267
"9268",39,39,4,16,FALSE,FALSE,12,9268
"9269",53,53,5,16,FALSE,FALSE,11,9269
"9270",53,102,5,16,FALSE,FALSE,11,9270
"9271",102,53,5,16,FALSE,FALSE,11,9271
"9272",102,102,5,16,FALSE,FALSE,11,9272
"9273",53,53,8,16,FALSE,FALSE,8,9273
"9274",53,53,9,16,FALSE,FALSE,7,9274
"9275",53,53,2,16,FALSE,FALSE,14,9275
"9276",53,39,2,16,FALSE,FALSE,14,9276
"9277",53,63,2,16,FALSE,FALSE,14,9277
"9278",39,53,2,16,FALSE,FALSE,14,9278
"9279",39,39,2,16,FALSE,FALSE,14,9279
"9280",39,63,2,16,FALSE,FALSE,14,9280
"9281",63,53,2,16,FALSE,FALSE,14,9281
"9282",63,39,2,16,FALSE,FALSE,14,9282
"9283",63,63,2,16,FALSE,FALSE,14,9283
"9284",53,53,3,16,FALSE,FALSE,13,9284
"9285",53,53,12,16,FALSE,FALSE,4,9285
"9286",53,53,12,16,FALSE,FALSE,4,9286
"9287",53,53,3,16,FALSE,FALSE,13,9287
"9288",53,53,3,16,FALSE,FALSE,13,9288
"9289",53,102,3,16,FALSE,FALSE,13,9289
"9290",102,53,3,16,FALSE,FALSE,13,9290
"9291",102,102,3,16,FALSE,FALSE,13,9291
"9292",53,53,3,16,FALSE,FALSE,13,9292
"9293",53,39,3,16,FALSE,FALSE,13,9293
"9294",53,63,3,16,FALSE,FALSE,13,9294
"9295",39,53,3,16,FALSE,FALSE,13,9295
"9296",39,39,3,16,FALSE,FALSE,13,9296
"9297",39,63,3,16,FALSE,FALSE,13,9297
"9298",63,53,3,16,FALSE,FALSE,13,9298
"9299",63,39,3,16,FALSE,FALSE,13,9299
"9300",63,63,3,16,FALSE,FALSE,13,9300
"9301",53,53,3,16,FALSE,FALSE,13,9301
"9302",53,61,3,16,FALSE,FALSE,13,9302
"9303",53,63,3,16,FALSE,FALSE,13,9303
"9304",61,53,3,16,FALSE,FALSE,13,9304
"9305",61,61,3,16,FALSE,FALSE,13,9305
"9306",61,63,3,16,FALSE,FALSE,13,9306
"9307",63,53,3,16,FALSE,FALSE,13,9307
"9308",63,61,3,16,FALSE,FALSE,13,9308
"9309",63,63,3,16,FALSE,FALSE,13,9309
"9310",53,53,14,16,FALSE,FALSE,2,9310
"9311",53,103,14,16,FALSE,FALSE,2,9311
"9312",103,53,14,16,FALSE,FALSE,2,9312
"9313",103,103,14,16,FALSE,FALSE,2,9313
"9314",53,53,5,16,FALSE,FALSE,11,9314
"9315",53,102,5,16,FALSE,FALSE,11,9315
"9316",102,53,5,16,FALSE,FALSE,11,9316
"9317",102,102,5,16,FALSE,FALSE,11,9317
"9318",53,53,3,16,FALSE,FALSE,13,9318
"9319",53,53,4,16,FALSE,FALSE,12,9319
"9320",53,47,4,16,FALSE,FALSE,12,9320
"9321",53,38,4,16,FALSE,FALSE,12,9321
"9322",47,53,4,16,FALSE,FALSE,12,9322
"9323",47,47,4,16,FALSE,FALSE,12,9323
"9324",47,38,4,16,FALSE,FALSE,12,9324
"9325",38,53,4,16,FALSE,FALSE,12,9325
"9326",38,47,4,16,FALSE,FALSE,12,9326
"9327",38,38,4,16,FALSE,FALSE,12,9327
"9328",53,53,10,16,FALSE,FALSE,6,9328
"9329",53,53,13,16,FALSE,FALSE,3,9329
"9330",53,104,13,16,FALSE,FALSE,3,9330
"9331",104,53,13,16,FALSE,FALSE,3,9331
"9332",104,104,13,16,FALSE,FALSE,3,9332
"9333",53,53,5,16,FALSE,FALSE,11,9333
"9334",53,38,5,16,FALSE,FALSE,11,9334
"9335",38,53,5,16,FALSE,FALSE,11,9335
"9336",38,38,5,16,FALSE,FALSE,11,9336
"9337",53,53,11,16,FALSE,FALSE,5,9337
"9338",53,38,11,16,FALSE,FALSE,5,9338
"9339",53,63,11,16,FALSE,FALSE,5,9339
"9340",38,53,11,16,FALSE,FALSE,5,9340
"9341",38,38,11,16,FALSE,FALSE,5,9341
"9342",38,63,11,16,FALSE,FALSE,5,9342
"9343",63,53,11,16,FALSE,FALSE,5,9343
"9344",63,38,11,16,FALSE,FALSE,5,9344
"9345",63,63,11,16,FALSE,FALSE,5,9345
"9346",53,53,7,16,FALSE,FALSE,9,9346
"9347",53,47,7,16,FALSE,FALSE,9,9347
"9348",53,61,7,16,FALSE,FALSE,9,9348
"9349",53,63,7,16,FALSE,FALSE,9,9349
"9350",47,53,7,16,FALSE,FALSE,9,9350
"9351",47,47,7,16,FALSE,FALSE,9,9351
"9352",47,61,7,16,FALSE,FALSE,9,9352
"9353",47,63,7,16,FALSE,FALSE,9,9353
"9354",61,53,7,16,FALSE,FALSE,9,9354
"9355",61,47,7,16,FALSE,FALSE,9,9355
"9356",61,61,7,16,FALSE,FALSE,9,9356
"9357",61,63,7,16,FALSE,FALSE,9,9357
"9358",63,53,7,16,FALSE,FALSE,9,9358
"9359",63,47,7,16,FALSE,FALSE,9,9359
"9360",63,61,7,16,FALSE,FALSE,9,9360
"9361",63,63,7,16,FALSE,FALSE,9,9361
"9362",53,53,7,16,FALSE,FALSE,9,9362
"9363",53,104,7,16,FALSE,FALSE,9,9363
"9364",104,53,7,16,FALSE,FALSE,9,9364
"9365",104,104,7,16,FALSE,FALSE,9,9365
"9366",53,53,15,16,TRUE,FALSE,1,9366
"9367",53,53,15,16,TRUE,FALSE,1,9367
"9368",53,53,7,16,FALSE,FALSE,9,9368
"9369",53,38,7,16,FALSE,FALSE,9,9369
"9370",38,53,7,16,FALSE,FALSE,9,9370
"9371",38,38,7,16,FALSE,FALSE,9,9371
"9372",53,53,10,16,FALSE,FALSE,6,9372
"9373",53,62,10,16,FALSE,FALSE,6,9373
"9374",62,53,10,16,FALSE,FALSE,6,9374
"9375",62,62,10,16,FALSE,FALSE,6,9375
"9376",53,53,15,16,TRUE,FALSE,1,9376
"9377",41,41,10,16,FALSE,FALSE,6,9377
"9378",41,41,2,16,FALSE,FALSE,14,9378
"9379",41,34,2,16,FALSE,FALSE,14,9379
"9380",41,5,2,16,FALSE,FALSE,14,9380
"9381",34,41,2,16,FALSE,FALSE,14,9381
"9382",34,34,2,16,FALSE,FALSE,14,9382
"9383",34,5,2,16,FALSE,FALSE,14,9383
"9384",5,41,2,16,FALSE,FALSE,14,9384
"9385",5,34,2,16,FALSE,FALSE,14,9385
"9386",5,5,2,16,FALSE,FALSE,14,9386
"9387",41,41,7,16,FALSE,FALSE,9,9387
"9388",41,34,7,16,FALSE,FALSE,9,9388
"9389",34,41,7,16,FALSE,FALSE,9,9389
"9390",34,34,7,16,FALSE,FALSE,9,9390
"9391",41,41,4,16,FALSE,FALSE,12,9391
"9392",41,41,2,16,FALSE,FALSE,14,9392
"9393",41,41,13,16,FALSE,FALSE,3,9393
"9394",41,4,13,16,FALSE,FALSE,3,9394
"9395",4,41,13,16,FALSE,FALSE,3,9395
"9396",4,4,13,16,FALSE,FALSE,3,9396
"9397",41,41,15,16,TRUE,FALSE,1,9397
"9398",41,41,8,16,FALSE,FALSE,8,9398
"9399",41,41,6,16,FALSE,FALSE,10,9399
"9400",41,34,6,16,FALSE,FALSE,10,9400
"9401",34,41,6,16,FALSE,FALSE,10,9401
"9402",34,34,6,16,FALSE,FALSE,10,9402
"9403",41,41,14,16,FALSE,FALSE,2,9403
"9404",41,41,14,16,FALSE,FALSE,2,9404
"9405",41,37,14,16,FALSE,FALSE,2,9405
"9406",37,41,14,16,FALSE,FALSE,2,9406
"9407",37,37,14,16,FALSE,FALSE,2,9407
"9408",41,41,8,16,FALSE,FALSE,8,9408
"9409",41,41,6,16,FALSE,FALSE,10,9409
"9410",41,34,6,16,FALSE,FALSE,10,9410
"9411",34,41,6,16,FALSE,FALSE,10,9411
"9412",34,34,6,16,FALSE,FALSE,10,9412
"9413",41,41,1,16,FALSE,FALSE,15,9413
"9414",41,66,1,16,FALSE,FALSE,15,9414
"9415",41,37,1,16,FALSE,FALSE,15,9415
"9416",66,41,1,16,FALSE,FALSE,15,9416
"9417",66,66,1,16,FALSE,FALSE,15,9417
"9418",66,37,1,16,FALSE,FALSE,15,9418
"9419",37,41,1,16,FALSE,FALSE,15,9419
"9420",37,66,1,16,FALSE,FALSE,15,9420
"9421",37,37,1,16,FALSE,FALSE,15,9421
"9422",41,41,1,16,FALSE,FALSE,15,9422
"9423",41,34,1,16,FALSE,FALSE,15,9423
"9424",34,41,1,16,FALSE,FALSE,15,9424
"9425",34,34,1,16,FALSE,FALSE,15,9425
"9426",41,41,9,16,FALSE,FALSE,7,9426
"9427",41,34,9,16,FALSE,FALSE,7,9427
"9428",34,41,9,16,FALSE,FALSE,7,9428
"9429",34,34,9,16,FALSE,FALSE,7,9429
"9430",41,41,8,16,FALSE,FALSE,8,9430
"9431",41,41,8,16,FALSE,FALSE,8,9431
"9432",41,34,8,16,FALSE,FALSE,8,9432
"9433",34,41,8,16,FALSE,FALSE,8,9433
"9434",34,34,8,16,FALSE,FALSE,8,9434
"9435",41,41,2,16,FALSE,FALSE,14,9435
"9436",41,41,6,16,FALSE,FALSE,10,9436
"9437",41,41,6,16,FALSE,FALSE,10,9437
"9438",41,41,12,16,FALSE,FALSE,4,9438
"9439",41,34,12,16,FALSE,FALSE,4,9439
"9440",34,41,12,16,FALSE,FALSE,4,9440
"9441",34,34,12,16,FALSE,FALSE,4,9441
"9442",41,41,14,16,FALSE,FALSE,2,9442
"9443",41,41,6,16,FALSE,FALSE,10,9443
"9444",41,41,3,16,FALSE,FALSE,13,9444
"9445",41,34,3,16,FALSE,FALSE,13,9445
"9446",34,41,3,16,FALSE,FALSE,13,9446
"9447",34,34,3,16,FALSE,FALSE,13,9447
"9448",41,41,15,16,TRUE,FALSE,1,9448
"9449",41,41,4,16,FALSE,FALSE,12,9449
"9450",41,41,14,16,FALSE,FALSE,2,9450
"9451",41,41,6,16,FALSE,FALSE,10,9451
"9452",41,41,6,16,FALSE,FALSE,10,9452
"9453",41,41,15,16,TRUE,FALSE,1,9453
"9454",41,105,15,16,TRUE,FALSE,1,9454
"9455",105,41,15,16,TRUE,FALSE,1,9455
"9456",105,105,15,16,TRUE,FALSE,1,9456
"9457",41,41,13,16,FALSE,FALSE,3,9457
"9458",41,41,11,16,FALSE,FALSE,5,9458
"9459",41,41,4,16,FALSE,FALSE,12,9459
"9460",41,3,4,16,FALSE,FALSE,12,9460
"9461",41,34,4,16,FALSE,FALSE,12,9461
"9462",3,41,4,16,FALSE,FALSE,12,9462
"9463",3,3,4,16,FALSE,FALSE,12,9463
"9464",3,34,4,16,FALSE,FALSE,12,9464
"9465",34,41,4,16,FALSE,FALSE,12,9465
"9466",34,3,4,16,FALSE,FALSE,12,9466
"9467",34,34,4,16,FALSE,FALSE,12,9467
"9468",41,41,15,16,TRUE,FALSE,1,9468
"9469",41,34,15,16,TRUE,FALSE,1,9469
"9470",34,41,15,16,TRUE,FALSE,1,9470
"9471",34,34,15,16,TRUE,FALSE,1,9471
"9472",41,41,6,16,FALSE,FALSE,10,9472
"9473",41,41,15,16,TRUE,FALSE,1,9473
"9474",41,41,12,16,FALSE,FALSE,4,9474
"9475",41,34,12,16,FALSE,FALSE,4,9475
"9476",41,99,12,16,FALSE,FALSE,4,9476
"9477",34,41,12,16,FALSE,FALSE,4,9477
"9478",34,34,12,16,FALSE,FALSE,4,9478
"9479",34,99,12,16,FALSE,FALSE,4,9479
"9480",99,41,12,16,FALSE,FALSE,4,9480
"9481",99,34,12,16,FALSE,FALSE,4,9481
"9482",99,99,12,16,FALSE,FALSE,4,9482
"9483",41,41,3,16,FALSE,FALSE,13,9483
"9484",41,41,11,16,FALSE,FALSE,5,9484
"9485",41,41,13,16,FALSE,FALSE,3,9485
"9486",41,34,13,16,FALSE,FALSE,3,9486
"9487",41,99,13,16,FALSE,FALSE,3,9487
"9488",34,41,13,16,FALSE,FALSE,3,9488
"9489",34,34,13,16,FALSE,FALSE,3,9489
"9490",34,99,13,16,FALSE,FALSE,3,9490
"9491",99,41,13,16,FALSE,FALSE,3,9491
"9492",99,34,13,16,FALSE,FALSE,3,9492
"9493",99,99,13,16,FALSE,FALSE,3,9493
"9494",41,41,15,16,TRUE,FALSE,1,9494
"9495",41,41,3,16,FALSE,FALSE,13,9495
"9496",41,8,3,16,FALSE,FALSE,13,9496
"9497",41,10,3,16,FALSE,FALSE,13,9497
"9498",41,12,3,16,FALSE,FALSE,13,9498
"9499",8,41,3,16,FALSE,FALSE,13,9499
"9500",8,8,3,16,FALSE,FALSE,13,9500
"9501",8,10,3,16,FALSE,FALSE,13,9501
"9502",8,12,3,16,FALSE,FALSE,13,9502
"9503",10,41,3,16,FALSE,FALSE,13,9503
"9504",10,8,3,16,FALSE,FALSE,13,9504
"9505",10,10,3,16,FALSE,FALSE,13,9505
"9506",10,12,3,16,FALSE,FALSE,13,9506
"9507",12,41,3,16,FALSE,FALSE,13,9507
"9508",12,8,3,16,FALSE,FALSE,13,9508
"9509",12,10,3,16,FALSE,FALSE,13,9509
"9510",12,12,3,16,FALSE,FALSE,13,9510
"9511",41,41,13,16,FALSE,FALSE,3,9511
"9512",41,34,13,16,FALSE,FALSE,3,9512
"9513",41,37,13,16,FALSE,FALSE,3,9513
"9514",34,41,13,16,FALSE,FALSE,3,9514
"9515",34,34,13,16,FALSE,FALSE,3,9515
"9516",34,37,13,16,FALSE,FALSE,3,9516
"9517",37,41,13,16,FALSE,FALSE,3,9517
"9518",37,34,13,16,FALSE,FALSE,3,9518
"9519",37,37,13,16,FALSE,FALSE,3,9519
"9520",41,41,3,16,FALSE,FALSE,13,9520
"9521",41,41,1,16,FALSE,FALSE,15,9521
"9522",41,106,1,16,FALSE,FALSE,15,9522
"9523",41,34,1,16,FALSE,FALSE,15,9523
"9524",106,41,1,16,FALSE,FALSE,15,9524
"9525",106,106,1,16,FALSE,FALSE,15,9525
"9526",106,34,1,16,FALSE,FALSE,15,9526
"9527",34,41,1,16,FALSE,FALSE,15,9527
"9528",34,106,1,16,FALSE,FALSE,15,9528
"9529",34,34,1,16,FALSE,FALSE,15,9529
"9530",41,41,14,16,FALSE,FALSE,2,9530
"9531",41,34,14,16,FALSE,FALSE,2,9531
"9532",34,41,14,16,FALSE,FALSE,2,9532
"9533",34,34,14,16,FALSE,FALSE,2,9533
"9534",107,107,14,16,FALSE,FALSE,2,9534
"9535",107,107,10,16,FALSE,FALSE,6,9535
"9536",107,107,10,16,FALSE,FALSE,6,9536
"9537",107,107,13,16,FALSE,FALSE,3,9537
"9538",107,107,13,16,FALSE,FALSE,3,9538
"9539",107,107,12,16,FALSE,FALSE,4,9539
"9540",107,107,14,16,FALSE,FALSE,2,9540
"9541",107,107,15,16,TRUE,FALSE,1,9541
"9542",108,108,13,16,FALSE,FALSE,3,9542
"9543",108,108,1,16,FALSE,FALSE,15,9543
"9544",108,108,7,16,FALSE,FALSE,9,9544
"9545",108,108,15,16,TRUE,FALSE,1,9545
"9546",108,108,11,16,FALSE,FALSE,5,9546
"9547",108,108,1,16,FALSE,FALSE,15,9547
"9548",108,108,3,16,FALSE,FALSE,13,9548
"9549",108,108,14,16,FALSE,FALSE,2,9549
"9550",108,108,7,16,FALSE,FALSE,9,9550
"9551",108,108,3,16,FALSE,FALSE,13,9551
"9552",108,108,7,16,FALSE,FALSE,9,9552
"9553",108,108,7,16,FALSE,FALSE,9,9553
"9554",108,108,2,16,FALSE,FALSE,14,9554
"9555",108,108,15,16,TRUE,FALSE,1,9555
"9556",108,108,2,16,FALSE,FALSE,14,9556
"9557",111,111,10,16,FALSE,FALSE,6,9557
"9558",111,111,12,16,FALSE,FALSE,4,9558
"9559",111,65,12,16,FALSE,FALSE,4,9559
"9560",65,111,12,16,FALSE,FALSE,4,9560
"9561",65,65,12,16,FALSE,FALSE,4,9561
"9562",111,111,9,16,FALSE,FALSE,7,9562
"9563",111,84,9,16,FALSE,FALSE,7,9563
"9564",84,111,9,16,FALSE,FALSE,7,9564
"9565",84,84,9,16,FALSE,FALSE,7,9565
"9566",111,111,13,16,FALSE,FALSE,3,9566
"9567",111,111,10,16,FALSE,FALSE,6,9567
"9568",111,65,10,16,FALSE,FALSE,6,9568
"9569",65,111,10,16,FALSE,FALSE,6,9569
"9570",65,65,10,16,FALSE,FALSE,6,9570
"9571",111,111,13,16,FALSE,FALSE,3,9571
"9572",111,111,10,16,FALSE,FALSE,6,9572
"9573",111,65,10,16,FALSE,FALSE,6,9573
"9574",65,111,10,16,FALSE,FALSE,6,9574
"9575",65,65,10,16,FALSE,FALSE,6,9575
"9576",111,111,10,16,FALSE,FALSE,6,9576
"9577",111,65,10,16,FALSE,FALSE,6,9577
"9578",111,84,10,16,FALSE,FALSE,6,9578
"9579",65,111,10,16,FALSE,FALSE,6,9579
"9580",65,65,10,16,FALSE,FALSE,6,9580
"9581",65,84,10,16,FALSE,FALSE,6,9581
"9582",84,111,10,16,FALSE,FALSE,6,9582
"9583",84,65,10,16,FALSE,FALSE,6,9583
"9584",84,84,10,16,FALSE,FALSE,6,9584
"9585",111,111,9,16,FALSE,FALSE,7,9585
"9586",111,65,9,16,FALSE,FALSE,7,9586
"9587",65,111,9,16,FALSE,FALSE,7,9587
"9588",65,65,9,16,FALSE,FALSE,7,9588
"9589",111,111,8,16,FALSE,FALSE,8,9589
"9590",111,111,7,16,FALSE,FALSE,9,9590
"9591",111,65,7,16,FALSE,FALSE,9,9591
"9592",111,84,7,16,FALSE,FALSE,9,9592
"9593",65,111,7,16,FALSE,FALSE,9,9593
"9594",65,65,7,16,FALSE,FALSE,9,9594
"9595",65,84,7,16,FALSE,FALSE,9,9595
"9596",84,111,7,16,FALSE,FALSE,9,9596
"9597",84,65,7,16,FALSE,FALSE,9,9597
"9598",84,84,7,16,FALSE,FALSE,9,9598
"9599",111,111,12,16,FALSE,FALSE,4,9599
"9600",111,111,13,16,FALSE,FALSE,3,9600
"9601",111,111,13,16,FALSE,FALSE,3,9601
"9602",111,111,14,16,FALSE,FALSE,2,9602
"9603",111,111,14,16,FALSE,FALSE,2,9603
"9604",111,65,14,16,FALSE,FALSE,2,9604
"9605",65,111,14,16,FALSE,FALSE,2,9605
"9606",65,65,14,16,FALSE,FALSE,2,9606
"9607",111,111,13,16,FALSE,FALSE,3,9607
"9608",111,111,6,16,FALSE,FALSE,10,9608
"9609",111,111,12,16,FALSE,FALSE,4,9609
"9610",111,111,13,16,FALSE,FALSE,3,9610
"9611",111,111,12,16,FALSE,FALSE,4,9611
"9612",111,111,13,16,FALSE,FALSE,3,9612
"9613",111,111,7,16,FALSE,FALSE,9,9613
"9614",111,84,7,16,FALSE,FALSE,9,9614
"9615",84,111,7,16,FALSE,FALSE,9,9615
"9616",84,84,7,16,FALSE,FALSE,9,9616
"9617",111,111,12,16,FALSE,FALSE,4,9617
"9618",8,8,1,16,FALSE,FALSE,15,9618
"9619",8,11,1,16,FALSE,FALSE,15,9619
"9620",8,12,1,16,FALSE,FALSE,15,9620
"9621",11,8,1,16,FALSE,FALSE,15,9621
"9622",11,11,1,16,FALSE,FALSE,15,9622
"9623",11,12,1,16,FALSE,FALSE,15,9623
"9624",12,8,1,16,FALSE,FALSE,15,9624
"9625",12,11,1,16,FALSE,FALSE,15,9625
"9626",12,12,1,16,FALSE,FALSE,15,9626
"9627",8,8,1,16,FALSE,FALSE,15,9627
"9628",8,8,2,16,FALSE,FALSE,14,9628
"9629",8,11,2,16,FALSE,FALSE,14,9629
"9630",8,12,2,16,FALSE,FALSE,14,9630
"9631",11,8,2,16,FALSE,FALSE,14,9631
"9632",11,11,2,16,FALSE,FALSE,14,9632
"9633",11,12,2,16,FALSE,FALSE,14,9633
"9634",12,8,2,16,FALSE,FALSE,14,9634
"9635",12,11,2,16,FALSE,FALSE,14,9635
"9636",12,12,2,16,FALSE,FALSE,14,9636
"9637",8,8,2,16,FALSE,FALSE,14,9637
"9638",8,11,2,16,FALSE,FALSE,14,9638
"9639",8,12,2,16,FALSE,FALSE,14,9639
"9640",11,8,2,16,FALSE,FALSE,14,9640
"9641",11,11,2,16,FALSE,FALSE,14,9641
"9642",11,12,2,16,FALSE,FALSE,14,9642
"9643",12,8,2,16,FALSE,FALSE,14,9643
"9644",12,11,2,16,FALSE,FALSE,14,9644
"9645",12,12,2,16,FALSE,FALSE,14,9645
"9646",8,8,1,16,FALSE,FALSE,15,9646
"9647",8,11,1,16,FALSE,FALSE,15,9647
"9648",8,12,1,16,FALSE,FALSE,15,9648
"9649",11,8,1,16,FALSE,FALSE,15,9649
"9650",11,11,1,16,FALSE,FALSE,15,9650
"9651",11,12,1,16,FALSE,FALSE,15,9651
"9652",12,8,1,16,FALSE,FALSE,15,9652
"9653",12,11,1,16,FALSE,FALSE,15,9653
"9654",12,12,1,16,FALSE,FALSE,15,9654
"9655",8,8,5,16,FALSE,FALSE,11,9655
