"","id","autor","anio"
"7133",145,"mondragon ceballos myriam","2008"
"7134",145,"mondragon ceballos myriam","2008"
"7135",145,"mondragon ceballos myriam","2008"
"7136",145,"mondragon ceballos myriam","2010"
"7137",145,"mondragon ceballos myriam","2014"
"7138",145,"mondragon ceballos myriam","2009"
"7139",145,"mondragon ceballos myriam","2012"
"7140",145,"mondragon ceballos myriam","2006"
"7141",145,"mondragon ceballos myriam","2016"
"7142",145,"mondragon ceballos myriam","2010"
"7143",145,"mondragon ceballos myriam","2013"
"7144",145,"mondragon ceballos myriam","2010"
"7145",145,"mondragon ceballos myriam","2013"
"7146",145,"mondragon ceballos myriam","2011"
"7147",145,"mondragon ceballos myriam","2008"
"7148",145,"mondragon ceballos myriam","2014"
"7149",145,"mondragon ceballos myriam","2014"
"7150",145,"mondragon ceballos myriam","2014"
"7151",145,"mondragon ceballos myriam","2009"
"7152",145,"mondragon ceballos myriam","2014"
"7153",145,"mondragon ceballos myriam","2015"
"7154",145,"mondragon ceballos myriam","2017"
"7155",145,"mondragon ceballos myriam","2017"
"7156",145,"mondragon ceballos myriam","2016"
"7157",145,"mondragon ceballos myriam","2012"
"7158",145,"mondragon ceballos myriam","2013"
"7159",145,"mondragon ceballos myriam","2010"
"7160",145,"mondragon ceballos myriam","2018"
"7161",145,"mondragon ceballos myriam","2014"
"7162",145,"mondragon ceballos myriam","2014"
"7163",145,"mondragon ceballos myriam","2013"
"7164",145,"mondragon ceballos myriam","2018"
"7165",145,"mondragon ceballos myriam","2016"
"7166",145,"mondragon ceballos myriam","2014"
"7167",146,"morales morales juan gabriel","2015"
"7168",146,"morales morales juan gabriel","2010"
"7169",146,"morales morales juan gabriel","2012"
"7170",146,"morales morales juan gabriel","2011"
"7171",147,"montemayor aldrete jorge antonio","2016"
"7172",147,"montemayor aldrete jorge antonio","2002"
"7173",147,"montemayor aldrete jorge antonio","2005"
"7174",147,"montemayor aldrete jorge antonio","2006"
"7175",147,"montemayor aldrete jorge antonio","2011"
"7176",147,"montemayor aldrete jorge antonio","2018"
"7177",147,"montemayor aldrete jorge antonio","1999"
"7178",147,"montemayor aldrete jorge antonio","2013"
"7179",147,"montemayor aldrete jorge antonio","2001"
"7180",147,"montemayor aldrete jorge antonio","2012"
"7181",147,"montemayor aldrete jorge antonio","2006"
"7182",147,"montemayor aldrete jorge antonio","2000"
"7183",147,"montemayor aldrete jorge antonio","2008"
"7184",147,"montemayor aldrete jorge antonio","2013"
"7185",147,"montemayor aldrete jorge antonio","2001"
"7186",147,"montemayor aldrete jorge antonio","1999"
"7187",147,"montemayor aldrete jorge antonio","2012"
"7188",147,"montemayor aldrete jorge antonio","2013"
"7189",147,"montemayor aldrete jorge antonio","2014"
"7190",147,"montemayor aldrete jorge antonio","2012"
"7191",147,"montemayor aldrete jorge antonio","2005"
"7192",147,"montemayor aldrete jorge antonio","2007"
"7193",147,"montemayor aldrete jorge antonio","2017"
"7194",148,"perez lopez luis antonio","1987"
"7195",148,"perez lopez luis antonio","2003"
"7196",148,"perez lopez luis antonio","2011"
"7197",148,"perez lopez luis antonio","2008"
"7198",148,"perez lopez luis antonio","2004"
"7199",148,"perez lopez luis antonio","2014"
"7200",148,"perez lopez luis antonio","2005"
"7201",148,"perez lopez luis antonio","2005"
"7202",148,"perez lopez luis antonio","2009"
"7203",148,"perez lopez luis antonio","2017"
"7204",148,"perez lopez luis antonio","2006"
"7205",148,"perez lopez luis antonio","2010"
"7206",148,"perez lopez luis antonio","2006"
"7207",148,"perez lopez luis antonio","2006"
"7208",148,"perez lopez luis antonio","2006"
"7209",148,"perez lopez luis antonio","2007"
"7210",148,"perez lopez luis antonio","2007"
"7211",148,"perez lopez luis antonio","2013"
"7212",148,"perez lopez luis antonio","2013"
"7213",148,"perez lopez luis antonio","2011"
"7214",148,"perez lopez luis antonio","2008"
"7215",148,"perez lopez luis antonio","2005"
"7216",148,"perez lopez luis antonio","2018"
"7217",148,"perez lopez luis antonio","2012"
"7218",148,"perez lopez luis antonio","2009"
"7219",148,"perez lopez luis antonio","2006"
"7220",148,"perez lopez luis antonio","2006"
"7221",148,"perez lopez luis antonio","2010"
"7222",148,"perez lopez luis antonio","2008"
"7223",148,"perez lopez luis antonio","2008"
"7224",148,"perez lopez luis antonio","2013"
"7225",148,"perez lopez luis antonio","2007"
"7226",148,"perez lopez luis antonio","2013"
"7227",148,"perez lopez luis antonio","2012"
"7228",148,"perez lopez luis antonio","2015"
"7229",148,"perez lopez luis antonio","2015"
"7230",148,"perez lopez luis antonio","2012"
"7231",148,"perez lopez luis antonio","2009"
"7232",148,"perez lopez luis antonio","2014"
"7233",148,"perez lopez luis antonio","2018"
"7234",148,"perez lopez luis antonio","2013"
"7235",148,"perez lopez luis antonio","2018"
"7236",148,"perez lopez luis antonio","2016"
"7237",148,"perez lopez luis antonio","2013"
"7238",148,"perez lopez luis antonio","2012"
"7239",148,"perez lopez luis antonio","2013"
"7240",148,"perez lopez luis antonio","2016"
"7241",148,"perez lopez luis antonio","2016"
"7242",148,"perez lopez luis antonio","2016"
"7243",148,"perez lopez luis antonio","2015"
"7244",148,"perez lopez luis antonio","2018"
"7245",148,"perez lopez luis antonio","2018"
"7246",148,"perez lopez luis antonio","2017"
"7247",148,"perez lopez luis antonio","2018"
"7248",148,"perez lopez luis antonio","2017"
"7249",148,"perez lopez luis antonio","2018"
"7250",149,"reyes cervantes juan adrian","1997"
"7251",149,"reyes cervantes juan adrian","2000"
"7252",149,"reyes cervantes juan adrian","2001"
"7253",149,"reyes cervantes juan adrian","2001"
"7254",149,"reyes cervantes juan adrian","2001"
"7255",149,"reyes cervantes juan adrian","1995"
"7256",149,"reyes cervantes juan adrian","2006"
"7257",149,"reyes cervantes juan adrian","1996"
"7258",149,"reyes cervantes juan adrian","2002"
"7259",149,"reyes cervantes juan adrian","2002"
"7260",149,"reyes cervantes juan adrian","2002"
"7261",149,"reyes cervantes juan adrian","1997"
"7262",149,"reyes cervantes juan adrian","1997"
"7263",149,"reyes cervantes juan adrian","1997"
"7264",149,"reyes cervantes juan adrian","1997"
"7265",149,"reyes cervantes juan adrian","1997"
"7266",149,"reyes cervantes juan adrian","2007"
"7267",149,"reyes cervantes juan adrian","1998"
"7268",149,"reyes cervantes juan adrian","2007"
"7269",149,"reyes cervantes juan adrian","1998"
"7270",149,"reyes cervantes juan adrian","1998"
"7271",149,"reyes cervantes juan adrian","1998"
"7272",149,"reyes cervantes juan adrian","2003"
"7273",149,"reyes cervantes juan adrian","2003"
"7274",149,"reyes cervantes juan adrian","1998"
"7275",149,"reyes cervantes juan adrian","1998"
"7276",149,"reyes cervantes juan adrian","1999"
"7277",149,"reyes cervantes juan adrian","2004"
"7278",149,"reyes cervantes juan adrian","2007"
"7279",149,"reyes cervantes juan adrian","1999"
"7280",149,"reyes cervantes juan adrian","1999"
"7281",149,"reyes cervantes juan adrian","2008"
"7282",149,"reyes cervantes juan adrian","1999"
"7283",149,"reyes cervantes juan adrian","1999"
"7284",149,"reyes cervantes juan adrian","1999"
"7285",149,"reyes cervantes juan adrian","2004"
"7286",149,"reyes cervantes juan adrian","2000"
"7287",149,"reyes cervantes juan adrian","2000"
"7288",149,"reyes cervantes juan adrian","2005"
"7289",149,"reyes cervantes juan adrian","2008"
"7290",149,"reyes cervantes juan adrian","2008"
"7291",149,"reyes cervantes juan adrian","2005"
"7292",149,"reyes cervantes juan adrian","2000"
"7293",149,"reyes cervantes juan adrian","2005"
"7294",149,"reyes cervantes juan adrian","2001"
"7295",149,"reyes cervantes juan adrian","2009"
"7296",149,"reyes cervantes juan adrian","2006"
"7297",149,"reyes cervantes juan adrian","2006"
"7298",149,"reyes cervantes juan adrian","2006"
"7299",149,"reyes cervantes juan adrian","2002"
"7300",149,"reyes cervantes juan adrian","2006"
"7301",149,"reyes cervantes juan adrian","2007"
"7302",149,"reyes cervantes juan adrian","2002"
"7303",149,"reyes cervantes juan adrian","2002"
"7304",149,"reyes cervantes juan adrian","2002"
"7305",149,"reyes cervantes juan adrian","2015"
"7306",149,"reyes cervantes juan adrian","2002"
"7307",149,"reyes cervantes juan adrian","2002"
"7308",149,"reyes cervantes juan adrian","2006"
"7309",149,"reyes cervantes juan adrian","2003"
"7310",149,"reyes cervantes juan adrian","2007"
"7311",149,"reyes cervantes juan adrian","2007"
"7312",149,"reyes cervantes juan adrian","2013"
"7313",149,"reyes cervantes juan adrian","2003"
"7314",149,"reyes cervantes juan adrian","2003"
"7315",149,"reyes cervantes juan adrian","2004"
"7316",149,"reyes cervantes juan adrian","2011"
"7317",149,"reyes cervantes juan adrian","2011"
"7318",149,"reyes cervantes juan adrian","2004"
"7319",149,"reyes cervantes juan adrian","2004"
"7320",149,"reyes cervantes juan adrian","2004"
"7321",149,"reyes cervantes juan adrian","2008"
"7322",149,"reyes cervantes juan adrian","2008"
"7323",149,"reyes cervantes juan adrian","2004"
"7324",149,"reyes cervantes juan adrian","2005"
"7325",149,"reyes cervantes juan adrian","2008"
"7326",149,"reyes cervantes juan adrian","2010"
"7327",149,"reyes cervantes juan adrian","2005"
"7328",149,"reyes cervantes juan adrian","2005"
"7329",149,"reyes cervantes juan adrian","2009"
"7330",149,"reyes cervantes juan adrian","2012"
"7331",149,"reyes cervantes juan adrian","2006"
"7332",149,"reyes cervantes juan adrian","2006"
"7333",149,"reyes cervantes juan adrian","2006"
"7334",149,"reyes cervantes juan adrian","2010"
"7335",149,"reyes cervantes juan adrian","2010"
"7336",149,"reyes cervantes juan adrian","2006"
"7337",149,"reyes cervantes juan adrian","2017"
"7338",149,"reyes cervantes juan adrian","2013"
"7339",149,"reyes cervantes juan adrian","2008"
"7340",149,"reyes cervantes juan adrian","2008"
"7341",149,"reyes cervantes juan adrian","2008"
"7342",149,"reyes cervantes juan adrian","2008"
"7343",149,"reyes cervantes juan adrian","2018"
"7344",149,"reyes cervantes juan adrian","2008"
"7345",149,"reyes cervantes juan adrian","2015"
"7346",149,"reyes cervantes juan adrian","2009"
"7347",149,"reyes cervantes juan adrian","2012"
"7348",149,"reyes cervantes juan adrian","2012"
"7349",149,"reyes cervantes juan adrian","2015"
"7350",149,"reyes cervantes juan adrian","2014"
"7351",149,"reyes cervantes juan adrian","2011"
"7352",149,"reyes cervantes juan adrian","2014"
"7353",149,"reyes cervantes juan adrian","2011"
"7354",149,"reyes cervantes juan adrian","2017"
"7355",149,"reyes cervantes juan adrian","2012"
"7356",149,"reyes cervantes juan adrian","2012"
"7357",149,"reyes cervantes juan adrian","2014"
"7358",149,"reyes cervantes juan adrian","2017"
"7359",149,"reyes cervantes juan adrian","2017"
"7360",149,"reyes cervantes juan adrian","2018"
"7361",149,"reyes cervantes juan adrian","2016"
"7362",149,"reyes cervantes juan adrian","2018"
"7363",149,"reyes cervantes juan adrian","2018"
"7364",150,"vazquez fonseca gerardo jorge","1985"
"7365",150,"vazquez fonseca gerardo jorge","2003"
"7366",150,"vazquez fonseca gerardo jorge","1987"
"7367",150,"vazquez fonseca gerardo jorge","1987"
"7368",150,"vazquez fonseca gerardo jorge","1987"
"7369",150,"vazquez fonseca gerardo jorge","1987"
"7370",150,"vazquez fonseca gerardo jorge","1987"
"7371",150,"vazquez fonseca gerardo jorge","1988"
"7372",150,"vazquez fonseca gerardo jorge","1988"
"7373",150,"vazquez fonseca gerardo jorge","1989"
"7374",150,"vazquez fonseca gerardo jorge","1990"
"7375",150,"vazquez fonseca gerardo jorge","1990"
"7376",150,"vazquez fonseca gerardo jorge","1990"
"7377",150,"vazquez fonseca gerardo jorge","1990"
"7378",150,"vazquez fonseca gerardo jorge","1990"
"7379",150,"vazquez fonseca gerardo jorge","1990"
"7380",150,"vazquez fonseca gerardo jorge","1993"
"7381",150,"vazquez fonseca gerardo jorge","2000"
"7382",150,"vazquez fonseca gerardo jorge","1995"
"7383",150,"vazquez fonseca gerardo jorge","2005"
"7384",150,"vazquez fonseca gerardo jorge","1996"
"7385",150,"vazquez fonseca gerardo jorge","1997"
"7386",150,"vazquez fonseca gerardo jorge","2002"
"7387",150,"vazquez fonseca gerardo jorge","2002"
"7388",150,"vazquez fonseca gerardo jorge","1998"
"7389",150,"vazquez fonseca gerardo jorge","2007"
"7390",150,"vazquez fonseca gerardo jorge","1999"
"7391",150,"vazquez fonseca gerardo jorge","1999"
"7392",150,"vazquez fonseca gerardo jorge","2000"
"7393",150,"vazquez fonseca gerardo jorge","2000"
"7394",150,"vazquez fonseca gerardo jorge","2005"
"7395",150,"vazquez fonseca gerardo jorge","2005"
"7396",150,"vazquez fonseca gerardo jorge","2009"
"7397",150,"vazquez fonseca gerardo jorge","2009"
"7398",150,"vazquez fonseca gerardo jorge","2006"
"7399",150,"vazquez fonseca gerardo jorge","2002"
"7400",150,"vazquez fonseca gerardo jorge","2006"
"7401",150,"vazquez fonseca gerardo jorge","2006"
"7402",150,"vazquez fonseca gerardo jorge","2010"
"7403",150,"vazquez fonseca gerardo jorge","2003"
"7404",150,"vazquez fonseca gerardo jorge","2003"
"7405",150,"vazquez fonseca gerardo jorge","2004"
"7406",150,"vazquez fonseca gerardo jorge","2004"
"7407",150,"vazquez fonseca gerardo jorge","2008"
"7408",150,"vazquez fonseca gerardo jorge","2004"
"7409",150,"vazquez fonseca gerardo jorge","2011"
"7410",150,"vazquez fonseca gerardo jorge","2008"
"7411",150,"vazquez fonseca gerardo jorge","2005"
"7412",150,"vazquez fonseca gerardo jorge","2005"
"7413",150,"vazquez fonseca gerardo jorge","2012"
"7414",150,"vazquez fonseca gerardo jorge","2012"
"7415",150,"vazquez fonseca gerardo jorge","2006"
"7416",150,"vazquez fonseca gerardo jorge","2010"
"7417",150,"vazquez fonseca gerardo jorge","2014"
"7418",150,"vazquez fonseca gerardo jorge","2017"
"7419",150,"vazquez fonseca gerardo jorge","2009"
"7420",150,"vazquez fonseca gerardo jorge","2012"
"7421",150,"vazquez fonseca gerardo jorge","2012"
"7422",151,"perez y pascual rafael","2000"
"7423",151,"perez y pascual rafael","2001"
"7424",151,"perez y pascual rafael","2002"
"7425",151,"perez y pascual rafael","2011"
"7426",151,"perez y pascual rafael","2007"
"7427",151,"perez y pascual rafael","2013"
"7428",151,"perez y pascual rafael","2013"
"7429",151,"perez y pascual rafael","2011"
"7430",151,"perez y pascual rafael","2017"
"7431",152,"garzon sosa ignacio luis","2000"
"7432",152,"garzon sosa ignacio luis","2001"
"7433",152,"garzon sosa ignacio luis","1996"
"7434",152,"garzon sosa ignacio luis","1996"
"7435",152,"garzon sosa ignacio luis","1996"
"7436",152,"garzon sosa ignacio luis","1996"
"7437",152,"garzon sosa ignacio luis","1996"
"7438",152,"garzon sosa ignacio luis","1997"
"7439",152,"garzon sosa ignacio luis","1997"
"7440",152,"garzon sosa ignacio luis","2003"
"7441",152,"garzon sosa ignacio luis","2003"
"7442",152,"garzon sosa ignacio luis","1998"
"7443",152,"garzon sosa ignacio luis","1998"
"7444",152,"garzon sosa ignacio luis","1998"
"7445",152,"garzon sosa ignacio luis","1999"
"7446",152,"garzon sosa ignacio luis","1999"
"7447",152,"garzon sosa ignacio luis","1999"
"7448",152,"garzon sosa ignacio luis","1999"
"7449",152,"garzon sosa ignacio luis","1999"
"7450",152,"garzon sosa ignacio luis","2011"
"7451",152,"garzon sosa ignacio luis","2000"
"7452",152,"garzon sosa ignacio luis","2005"
"7453",152,"garzon sosa ignacio luis","2005"
"7454",152,"garzon sosa ignacio luis","2005"
"7455",152,"garzon sosa ignacio luis","2012"
"7456",152,"garzon sosa ignacio luis","2003"
"7457",152,"garzon sosa ignacio luis","2009"
"7458",152,"garzon sosa ignacio luis","2001"
"7459",152,"garzon sosa ignacio luis","2002"
"7460",152,"garzon sosa ignacio luis","2006"
"7461",152,"garzon sosa ignacio luis","2002"
"7462",152,"garzon sosa ignacio luis","2002"
"7463",152,"garzon sosa ignacio luis","2002"
"7464",152,"garzon sosa ignacio luis","2010"
"7465",152,"garzon sosa ignacio luis","2010"
"7466",152,"garzon sosa ignacio luis","2002"
"7467",152,"garzon sosa ignacio luis","2003"
"7468",152,"garzon sosa ignacio luis","2015"
"7469",152,"garzon sosa ignacio luis","2004"
"7470",152,"garzon sosa ignacio luis","2008"
"7471",152,"garzon sosa ignacio luis","2012"
"7472",152,"garzon sosa ignacio luis","2005"
"7473",152,"garzon sosa ignacio luis","2012"
"7474",152,"garzon sosa ignacio luis","2009"
"7475",152,"garzon sosa ignacio luis","2009"
"7476",152,"garzon sosa ignacio luis","2006"
"7477",152,"garzon sosa ignacio luis","2015"
"7478",152,"garzon sosa ignacio luis","2008"
"7479",152,"garzon sosa ignacio luis","2013"
"7480",152,"garzon sosa ignacio luis","2007"
"7481",152,"garzon sosa ignacio luis","2015"
"7482",152,"garzon sosa ignacio luis","2018"
"7483",152,"garzon sosa ignacio luis","2018"
"7484",152,"garzon sosa ignacio luis","2009"
"7485",152,"garzon sosa ignacio luis","2015"
"7486",152,"garzon sosa ignacio luis","2015"
"7487",152,"garzon sosa ignacio luis","2015"
"7488",152,"garzon sosa ignacio luis","2013"
"7489",152,"garzon sosa ignacio luis","2018"
"7490",152,"garzon sosa ignacio luis","2013"
"7491",152,"garzon sosa ignacio luis","2014"
"7492",152,"garzon sosa ignacio luis","2018"
"7493",152,"garzon sosa ignacio luis","2016"
"7494",152,"garzon sosa ignacio luis","2016"
"7495",152,"garzon sosa ignacio luis","2017"
"7496",152,"garzon sosa ignacio luis","2018"
"7497",152,"garzon sosa ignacio luis","2017"
"7498",153,"erler paul artur jens","1998"
"7499",153,"erler paul artur jens","2005"
"7500",153,"erler paul artur jens","1996"
"7501",153,"erler paul artur jens","2012"
"7502",153,"erler paul artur jens","2010"
"7503",153,"erler paul artur jens","2013"
"7504",153,"erler paul artur jens","1996"
"7505",153,"erler paul artur jens","2003"
"7506",153,"erler paul artur jens","2016"
"7507",153,"erler paul artur jens","2018"
"7508",153,"erler paul artur jens","2005"
"7509",153,"erler paul artur jens","2011"
"7510",153,"erler paul artur jens","2015"
"7511",153,"erler paul artur jens","2002"
"7512",153,"erler paul artur jens","2015"
"7513",153,"erler paul artur jens","2016"
"7514",153,"erler paul artur jens","2001"
"7515",153,"erler paul artur jens","1999"
"7516",153,"erler paul artur jens","2004"
"7517",153,"erler paul artur jens","2006"
"7518",153,"erler paul artur jens","2016"
"7519",153,"erler paul artur jens","1999"
"7520",153,"erler paul artur jens","2000"
"7521",153,"erler paul artur jens","2010"
"7522",153,"erler paul artur jens","2013"
"7523",153,"erler paul artur jens","2018"
"7524",153,"erler paul artur jens","2001"
"7525",153,"erler paul artur jens","2006"
"7526",153,"erler paul artur jens","2005"
"7527",153,"erler paul artur jens","1996"
"7528",153,"erler paul artur jens","2014"
"7529",153,"erler paul artur jens","2004"
"7530",153,"erler paul artur jens","2009"
"7531",153,"erler paul artur jens","2018"
"7532",153,"erler paul artur jens","2009"
"7533",153,"erler paul artur jens","2000"
"7534",153,"erler paul artur jens","2015"
"7535",153,"erler paul artur jens","2003"
"7536",153,"erler paul artur jens","2003"
"7537",153,"erler paul artur jens","2014"
"7538",153,"erler paul artur jens","2001"
"7539",153,"erler paul artur jens","2000"
"7540",154,"toledo sanchez genaro","2012"
"7541",154,"toledo sanchez genaro","2002"
"7542",154,"toledo sanchez genaro","2016"
"7543",154,"toledo sanchez genaro","2014"
"7544",154,"toledo sanchez genaro","2015"
"7545",154,"toledo sanchez genaro","2007"
"7546",154,"toledo sanchez genaro","1997"
"7547",154,"toledo sanchez genaro","2002"
"7548",154,"toledo sanchez genaro","2016"
"7549",154,"toledo sanchez genaro","2006"
"7550",154,"toledo sanchez genaro","2010"
"7551",154,"toledo sanchez genaro","2008"
"7552",154,"toledo sanchez genaro","2004"
"7553",154,"toledo sanchez genaro","2012"
"7554",154,"toledo sanchez genaro","2015"
"7555",154,"toledo sanchez genaro","2015"
"7556",154,"toledo sanchez genaro","2010"
"7557",154,"toledo sanchez genaro","2001"
"7558",154,"toledo sanchez genaro","2008"
"7559",154,"toledo sanchez genaro","2005"
"7560",154,"toledo sanchez genaro","2017"
"7561",154,"toledo sanchez genaro","2004"
"7562",154,"toledo sanchez genaro","2009"
"7563",154,"toledo sanchez genaro","2007"
"7564",154,"toledo sanchez genaro","1999"
"7565",154,"toledo sanchez genaro","2007"
"7566",154,"toledo sanchez genaro","1997"
"7567",154,"toledo sanchez genaro","2004"
"7568",154,"toledo sanchez genaro","2009"
"7569",154,"toledo sanchez genaro","2000"
"7570",154,"toledo sanchez genaro","2006"
"7571",154,"toledo sanchez genaro","2010"
"7572",154,"toledo sanchez genaro","2018"
"7573",154,"toledo sanchez genaro","2015"
"7574",154,"toledo sanchez genaro","2007"
"7575",155,"esquivel sirvent raul patricio","1998"
"7576",155,"esquivel sirvent raul patricio","2004"
"7577",155,"esquivel sirvent raul patricio","1999"
"7578",155,"esquivel sirvent raul patricio","2000"
"7579",155,"esquivel sirvent raul patricio","2005"
"7580",155,"esquivel sirvent raul patricio","2001"
"7581",155,"esquivel sirvent raul patricio","2001"
"7582",155,"esquivel sirvent raul patricio","2002"
"7583",155,"esquivel sirvent raul patricio","2002"
"7584",155,"esquivel sirvent raul patricio","2006"
"7585",155,"esquivel sirvent raul patricio","2006"
"7586",155,"esquivel sirvent raul patricio","1997"
"7587",155,"esquivel sirvent raul patricio","1997"
"7588",155,"esquivel sirvent raul patricio","2003"
"7589",155,"esquivel sirvent raul patricio","1998"
"7590",155,"esquivel sirvent raul patricio","2003"
"7591",155,"esquivel sirvent raul patricio","1999"
"7592",155,"esquivel sirvent raul patricio","2004"
"7593",155,"esquivel sirvent raul patricio","2004"
"7594",155,"esquivel sirvent raul patricio","2000"
"7595",155,"esquivel sirvent raul patricio","2000"
"7596",155,"esquivel sirvent raul patricio","2008"
"7597",155,"esquivel sirvent raul patricio","2005"
"7598",155,"esquivel sirvent raul patricio","2000"
"7599",155,"esquivel sirvent raul patricio","2001"
"7600",155,"esquivel sirvent raul patricio","2002"
"7601",155,"esquivel sirvent raul patricio","2002"
"7602",155,"esquivel sirvent raul patricio","2003"
"7603",155,"esquivel sirvent raul patricio","2004"
"7604",155,"esquivel sirvent raul patricio","2004"
"7605",155,"esquivel sirvent raul patricio","2011"
"7606",155,"esquivel sirvent raul patricio","2014"
"7607",155,"esquivel sirvent raul patricio","2005"
"7608",155,"esquivel sirvent raul patricio","2005"
"7609",155,"esquivel sirvent raul patricio","2005"
"7610",155,"esquivel sirvent raul patricio","2013"
"7611",155,"esquivel sirvent raul patricio","2010"
"7612",155,"esquivel sirvent raul patricio","2010"
"7613",155,"esquivel sirvent raul patricio","2006"
"7614",155,"esquivel sirvent raul patricio","2018"
"7615",155,"esquivel sirvent raul patricio","2016"
"7616",155,"esquivel sirvent raul patricio","2007"
"7617",155,"esquivel sirvent raul patricio","2007"
"7618",155,"esquivel sirvent raul patricio","2008"
"7619",155,"esquivel sirvent raul patricio","2017"
"7620",155,"esquivel sirvent raul patricio","2009"
"7621",155,"esquivel sirvent raul patricio","2012"
"7622",155,"esquivel sirvent raul patricio","2017"
"7623",155,"esquivel sirvent raul patricio","2013"
"7624",155,"esquivel sirvent raul patricio","2017"
"7625",155,"esquivel sirvent raul patricio","2018"
"7626",155,"esquivel sirvent raul patricio","2012"
"7627",155,"esquivel sirvent raul patricio","2015"
"7628",155,"esquivel sirvent raul patricio","2017"
"7629",155,"esquivel sirvent raul patricio","2016"
"7630",156,"espinosa avila eduardo","2017"
"7631",157,"espinosa garcia guillermo cirano","1997"
"7632",157,"espinosa garcia guillermo cirano","1975"
"7633",157,"espinosa garcia guillermo cirano","1978"
"7634",157,"espinosa garcia guillermo cirano","1980"
"7635",157,"espinosa garcia guillermo cirano","1981"
"7636",157,"espinosa garcia guillermo cirano","1981"
"7637",157,"espinosa garcia guillermo cirano","1982"
"7638",157,"espinosa garcia guillermo cirano","1984"
"7639",157,"espinosa garcia guillermo cirano","1984"
"7640",157,"espinosa garcia guillermo cirano","1984"
"7641",157,"espinosa garcia guillermo cirano","1984"
"7642",157,"espinosa garcia guillermo cirano","1984"
"7643",157,"espinosa garcia guillermo cirano","1984"
"7644",157,"espinosa garcia guillermo cirano","1984"
"7645",157,"espinosa garcia guillermo cirano","1984"
"7646",157,"espinosa garcia guillermo cirano","1984"
"7647",157,"espinosa garcia guillermo cirano","1984"
"7648",157,"espinosa garcia guillermo cirano","1986"
"7649",157,"espinosa garcia guillermo cirano","1986"
"7650",157,"espinosa garcia guillermo cirano","1999"
"7651",157,"espinosa garcia guillermo cirano","1999"
"7652",157,"espinosa garcia guillermo cirano","1990"
"7653",157,"espinosa garcia guillermo cirano","1990"
"7654",157,"espinosa garcia guillermo cirano","1990"
"7655",157,"espinosa garcia guillermo cirano","1991"
"7656",157,"espinosa garcia guillermo cirano","1991"
"7657",157,"espinosa garcia guillermo cirano","1991"
"7658",157,"espinosa garcia guillermo cirano","1991"
"7659",157,"espinosa garcia guillermo cirano","1991"
"7660",157,"espinosa garcia guillermo cirano","1991"
"7661",157,"espinosa garcia guillermo cirano","1992"
"7662",157,"espinosa garcia guillermo cirano","1992"
"7663",157,"espinosa garcia guillermo cirano","1992"
"7664",157,"espinosa garcia guillermo cirano","1992"
"7665",157,"espinosa garcia guillermo cirano","2005"
"7666",157,"espinosa garcia guillermo cirano","1993"
"7667",157,"espinosa garcia guillermo cirano","1993"
"7668",157,"espinosa garcia guillermo cirano","1993"
"7669",157,"espinosa garcia guillermo cirano","1993"
"7670",157,"espinosa garcia guillermo cirano","1993"
"7671",157,"espinosa garcia guillermo cirano","1993"
"7672",157,"espinosa garcia guillermo cirano","1993"
"7673",157,"espinosa garcia guillermo cirano","2000"
"7674",157,"espinosa garcia guillermo cirano","1994"
"7675",157,"espinosa garcia guillermo cirano","2001"
"7676",157,"espinosa garcia guillermo cirano","2009"
"7677",157,"espinosa garcia guillermo cirano","1995"
"7678",157,"espinosa garcia guillermo cirano","1995"
"7679",157,"espinosa garcia guillermo cirano","1995"
"7680",157,"espinosa garcia guillermo cirano","1995"
"7681",157,"espinosa garcia guillermo cirano","1995"
"7682",157,"espinosa garcia guillermo cirano","1995"
"7683",157,"espinosa garcia guillermo cirano","1995"
"7684",157,"espinosa garcia guillermo cirano","2001"
"7685",157,"espinosa garcia guillermo cirano","1996"
"7686",157,"espinosa garcia guillermo cirano","1996"
"7687",157,"espinosa garcia guillermo cirano","1996"
"7688",157,"espinosa garcia guillermo cirano","1997"
"7689",157,"espinosa garcia guillermo cirano","1997"
"7690",157,"espinosa garcia guillermo cirano","2003"
"7691",157,"espinosa garcia guillermo cirano","2007"
"7692",157,"espinosa garcia guillermo cirano","2007"
"7693",157,"espinosa garcia guillermo cirano","2003"
"7694",157,"espinosa garcia guillermo cirano","2007"
"7695",157,"espinosa garcia guillermo cirano","2003"
"7696",157,"espinosa garcia guillermo cirano","1998"
"7697",157,"espinosa garcia guillermo cirano","2007"
"7698",157,"espinosa garcia guillermo cirano","1998"
"7699",157,"espinosa garcia guillermo cirano","1998"
"7700",157,"espinosa garcia guillermo cirano","1999"
"7701",157,"espinosa garcia guillermo cirano","2011"
"7702",157,"espinosa garcia guillermo cirano","2008"
"7703",157,"espinosa garcia guillermo cirano","2005"
"7704",157,"espinosa garcia guillermo cirano","2005"
"7705",157,"espinosa garcia guillermo cirano","2001"
"7706",157,"espinosa garcia guillermo cirano","2001"
"7707",157,"espinosa garcia guillermo cirano","2005"
"7708",157,"espinosa garcia guillermo cirano","2009"
"7709",157,"espinosa garcia guillermo cirano","2009"
"7710",157,"espinosa garcia guillermo cirano","2009"
"7711",157,"espinosa garcia guillermo cirano","2001"
"7712",157,"espinosa garcia guillermo cirano","2005"
"7713",157,"espinosa garcia guillermo cirano","2006"
